"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"star system","star system","ENG","lavar su nombre.. . El star systema del contrabando gallego. . Dorado","eldiario","https://vertele.eldiario.es/noticias/Evole-Marcial-Dorado-Wire-TV-feijoo_0_2230276976.html","Sunday, 10 May 2020",,,
"star-system","star-system","ENG","Ricardo Bofill: «El star-system en arquitectura comenzó conmigo»","abc","https://www.abc.es/cultura/cultural/abci-ricardo-bofill-star-system-arquitectura-comenzo-conmigo-202005100155_noticia.html","Sunday, 10 May 2020",,,
"starboard","starboard","ENG","alerones) en relevo mixto y starboard (velocidad). A sus","abc","https://www.abc.es/deportes/vela/vela-ligera/abci-gisela-pulido-no-tengo-tiempo-para-freestyle-y-si-quiero-llegar-preparada-paris-no-otra-opcion-velocidad-202005191732_noticia.html","Tuesday, 19 May 2020",,,
"stars","star","ENG","), inventándose espectáculos de stars , lanzó desde Twitter","elpais","https://elpais.com/espana/catalunya/2020-05-02/colau-rectifica-y-no-pondra-dinero-en-el-concierto-tras-la-renuncia-de-txarango-sopa-de-cabra-y-otros-grupos.html","Saturday, 02 May 2020 13:06:23 +0000",,,
"start over","start over","ENG","exclusivos y la funcionalidad de start over  para ver desde el inicio","20minutos","https://www.20minutos.es/noticia/4265963/0/mediaset-anuncia-el-salto-de-mitele-plus-a-nivel-internacional-contenidos-en-todo-el-mundo-y-mejor-servicio-a-la-carta/","Thursday, 21 May 2020",,,
"start up","start up","ENG","de préstamo cancelado para una start up, ha mamado de forma","eldiario","https://www.eldiario.es/zonacritica/hambre-patron-paga-miseria_6_1032806717.html","Saturday, 30 May 2020",,,
"start up","start up","ENG","de euros para tomar participación en start up con proyectos en el ámbito de","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-29/capsa-plan-estrategico-genera-160-millones_2616691/","Friday, 29 May 2020",,,
"start up","start up","ENG","Juan de Antonio. La start up mantiene su sede fiscal en","elpais","https://elpais.com/economia/2020-05-19/cabify-registra-beneficios-por-primera-vez-en-espana.html","Tuesday, 19 May 2020",,,
"start up","start up","ENG","y personalización. Una de las start up en la que amplió su participación","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-29/capsa-plan-estrategico-genera-160-millones_2616691/","Friday, 29 May 2020",,,
"start-up","start-up","ENG","para crear Pixitour, una start-up que ofrecía sesiones fotográficas a","elpais","https://elpais.com/economia/2020-05-08/jovenes-el-eslabon-mas-debil-de-la-economia.html","Sunday, 10 May 2020",,,
"start-up","start-up","ENG","se convirtió en la segunda start-up española que alcanzaba el estatus","eldiario","https://www.eldiario.es/economia/Glovo-ERTE-comerciales-Burger-King_0_1024698284.html","Thursday, 07 May 2020",,,
"start-up","start-up","ENG",". La tecnología la proporciona una start-up francesa especializada en inteligencia artificial,","elpais","https://elpais.com/sociedad/2020-05-08/camaras-detectoras-de-mascarillas-para-el-metro-de-paris.html","Friday, 08 May 2020",,,
"start-up","start-up","ENG","una reparación a través de esta start-up consiguen un único presupuesto cerrado en","elpais","https://elpais.com/economia/2020-05-17/el-futuro-de-las-reformas-en-las-casas-es-online.html","Sunday, 17 May 2020",,,
"start-up","start-up","ENG","utilizan las calculadoras online de esta start-up para estimar el coste de su","elpais","https://elpais.com/economia/2020-05-17/el-futuro-de-las-reformas-en-las-casas-es-online.html","Sunday, 17 May 2020",,,
"start-up","start-up","ENG","declaración: TaxDown. Esta start-up española, homologada como colaboradora","20minutos","https://www.20minutos.es/noticia/4272697/0/taxdown-la-app-con-la-que-se-puede-ahorrar-mas-de-500-euros-revisando-el-borrador-de-la-renta/","Saturday, 30 May 2020",,,
"start-up","start-up","ENG","ello, Axiom Space, una start-up dirigida por un antiguo gerente de","elconfidencial","https://www.elconfidencial.com/cultura/cine/2020-05-06/pelicula-tom-cruise-rodada-espacio-nasa_2582356/","Wednesday, 06 May 2020",,,
"start-up","start-up","ENG","España.. . También Houzz, start-up norteamericana que aterrizó en nuestro país","elpais","https://elpais.com/economia/2020-05-17/el-futuro-de-las-reformas-en-las-casas-es-online.html","Sunday, 17 May 2020",,,
"start-ups","start-up","ENG","asociaciones inesperadas entre gobiernos locales y start-ups tecnológicas para mejorar los servicios públicos","abc","https://www.abc.es/economia/abci-carlos-santiso-enrique-zapata-govtech-para-recuperacion-post-covid19-202005300142_noticia.html","Saturday, 30 May 2020",,,
"start-ups","start-up","ENG","resultados de esta primera oleada de start-ups han traído una segunda. En","elpais","https://elpais.com/economia/2020-05-17/el-futuro-de-las-reformas-en-las-casas-es-online.html","Sunday, 17 May 2020",,,
"start-ups","start-up","ENG","de supermercados, instituciones financieras, start-ups, empresas de restauración y un","elpais","https://elpais.com/economia/2020-05-03/mayores-confinados-pero-menos-solos.html","Sunday, 03 May 2020 22:30:27 +0000",,,
"starter","starter","ENG","Petróleo.. . El starter se rindió. Tuvimos que","elmundo","https://www.elmundo.es/motor/2020/05/02/5ea377c921efa072388b4576.html","Saturday, 02 May 2020 02:01:35 +0200",,,
"startup","startup","ENG","síntomas de la covid-19. La startup Mediktor, fundada por el médico","elpais","https://retina.elpais.com/retina/2020/05/29/innovacion/1590755007_773989.html","Friday, 29 May 2020",,,
"startup","startup","ENG","trabajo y es evaluado por la startup, que finalmente escoge la que","abc","https://www.abc.es/formacion/abci-modelo-dual-puentes-medio-construir-entre-aulas-y-realidad-empresarial-202005192031_noticia.html","Tuesday, 19 May 2020",,,
"startup","startup","ENG","whatsappear.  FullCircle. La startup española TeknTrashha desarrollado una tecnología que","abc","https://www.abc.es/natural/abci-mundo-robots-ecologistas-202005171754_noticia.html","Sunday, 17 May 2020","estilo de vida","843","844"
"startup","startup","ENG",". . De alguna manera esta startup es solo un ejemplo de","elconfidencial","https://www.elconfidencial.com/mundo/europa/2020-05-11/las-empresas-italianas-en-la-uci-economica_2583127/","Monday, 11 May 2020",,,
"startup","startup","ENG",": No somos una startup de weareables ni","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-25/predecir-crisis-migrana-dispositivo-algoritmo-bra_2606327/","Monday, 25 May 2020",,,
"startup","startup","ENG","a una colaboración con una startup que les permitió recopilar y","elpais","https://elpais.com/sociedad/2020-05-16/mas-de-2000-hospitalizados-al-dia-las-dos-semanas-que-desbordaron-la-sanidad-espanola.html","Saturday, 16 May 2020",,,
"startup","startup","ENG","adecuados.. . La startup ha establecido acuerdos con instituciones","elpais","https://retina.elpais.com/retina/2020/05/29/innovacion/1590755007_773989.html","Friday, 29 May 2020",,,
"startup","startup","ENG","Be More 3D. Desde la startup reconocen que este cambio ha","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-11/impresion-3d-viviendas-pantallas-coronavirus-bra_2585044/","Monday, 11 May 2020",,,
"startup","startup","ENG","cualquier otro sistema. La startup alemana también derrotó a Google","elpais","https://elpais.com/tecnologia/2020-05-29/cual-es-el-mejor-traductor-probamos-deepl-google-translate-y-bing.html","Saturday, 30 May 2020",,,
"startup","startup","ENG","diseñar la imagen corporativa de una startup concreta. Cada cual realiza su","abc","https://www.abc.es/formacion/abci-modelo-dual-puentes-medio-construir-entre-aulas-y-realidad-empresarial-202005192031_noticia.html","Tuesday, 19 May 2020",,,
"startup","startup","ENG","dos programadores que tienen una startup llamada Bite Industry que precisamente","eldiario","https://www.eldiario.es/tecnologia/youtuber-Jaime-Altozano-Twitch-personas_0_1033096971.html","Sunday, 31 May 2020",,,
"startup","startup","ENG","expertos y asesoramiento empresarial . La startup ganadora obtendrá un premio valorado en","abc","https://www.abc.es/economia/abci-firma-espanola-barrabesbiz-impulsa-primera-aceleradora-100-por-ciento-digital-para-oriente-medio-y-africa-202005062249_noticia.html","Wednesday, 06 May 2020",,,
"startup","startup","ENG","físico y fundador de la startup de big data","elconfidencial","https://www.elconfidencial.com/espana/2020-05-25/coronavirus-madrid-movilidad-problema_2605344/","Monday, 25 May 2020",,,
"startup","startup","ENG","fotografías.. . Satlantis es una startup fundada en 2013 a partir de","abc","https://www.abc.es/ciencia/abci-camara-espanola-espacio-esta-misma-semana-202005170151_noticia.html","Sunday, 17 May 2020",,,
"startup","startup","ENG","la pandemia planteados por la startup Nubentos o el sistema robótico","elconfidencial","https://www.elconfidencial.com/espana/andalucia/2020-05-02/tecnologia-andalucia-covid19-bra_2571560/","Saturday, 02 May 2020 05:00:00 +0200",,,
"startup","startup","ENG","Málaga: esta es la startup de imágenes vendida por 250","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-28/startup-freepik-fondo-eqt-google-imagenes_2615004/","Thursday, 28 May 2020",,,
"startup","startup","ENG","reactivación. Un ejemplo es la startup Catevering, pionera en la digitalización del","abc","https://www.abc.es/economia/abci-digitalizacion-catering-esta-servida-202005200205_noticia.html","Wednesday, 20 May 2020",,,
"startup","startup","ENG","problemas la identidad. La startup china SenseTime demostró a principios","elpais","https://retina.elpais.com/retina/2020/05/11/innovacion/1589218376_657353.html","Monday, 11 May 2020",,,
"startup","startup","ENG","% digital, para que cualquier startup o proyecto, de cualquier lugar","abc","https://www.abc.es/economia/abci-firma-espanola-barrabesbiz-impulsa-primera-aceleradora-100-por-ciento-digital-para-oriente-medio-y-africa-202005062249_noticia.html","Wednesday, 06 May 2020",,,
"startup","startup","ENG",", cofundadora y CEO de la startup. Con un modelo de negocio","abc","https://www.abc.es/economia/abci-digitalizacion-catering-esta-servida-202005200205_noticia.html","Wednesday, 20 May 2020",,,
"startup","startup","ENG",", las aseguradoras e incluso alguna startup se preparan. Pero de momento","elpais","https://elpais.com/tecnologia/2020-05-31/la-venta-de-coches-por-internet-no-conecta.html","Sunday, 31 May 2020",,,
"startup","startup","ENG","que nos puede calcular esta startup. También hay otra que","elpais","https://elpais.com/elpais/2020/05/06/buenavida/1588764861_756168.html","Wednesday, 06 May 2020",,,
"startup","startup","ENG","recibieron el premio a la startup más innovadora en el concurso","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-11/impresion-3d-viviendas-pantallas-coronavirus-bra_2585044/","Monday, 11 May 2020",,,
"startup","startup","ENG","reconocimiento facial creado por una «startup» gala llamada Datakalab puede comprobar","abc","https://www.abc.es/tecnologia/informatica/soluciones/abci-tecnologia-para-desescalada-estas-herramientas-y-servicios-lograran-nueva-normalidad-202005200157_noticia.html","Wednesday, 20 May 2020",,,
"startup","startup","ENG",". Por ejemplo, en una startup muy enfocada en personalizar viajes,","elpais","https://retina.elpais.com/retina/2020/05/08/innovacion/1588950584_364791.html","Sunday, 10 May 2020",,,
"startup","startup","ENG","semanas los empleados de la startup británica Lanterne trabajaban en el","elpais","https://elpais.com/tecnologia/2020-05-06/una-app-para-evitar-aglomeraciones-con-informacion-que-llega-desde-el-espacio.html","Wednesday, 06 May 2020",,,
"startup","startup","ENG","un unicornio o startup que haya logrado una expansión","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-13/lanzadera-roig-credito-pymes-coronavirus_2592835/","Wednesday, 13 May 2020",,,
"startup","startup","ENG","a sumar, existe una startup polaca llamada Omni Calculator que","elpais","https://elpais.com/elpais/2020/05/06/buenavida/1588764861_756168.html","Wednesday, 06 May 2020",,,
"startup","startup","ENG","y es obra de una startup española que en 2019 recibió","20minutos","https://www.20minutos.es/noticia/4256202/0/salud-digital-ehealth-wearables-pandemia-coronavirus-covid-espana/","Monday, 18 May 2020",,,
"startup","startup","ENG","caso de Nannyfy, una startup que hasta ahora facilitaba la","elpais","https://elpais.com/economia/2020/05/07/actualidad/1588839803_744540.html","Thursday, 07 May 2020",,,
"startup","startup","ENG","conseguir estas edificaciones, la startup no solo desarrolla la tecnología","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-11/impresion-3d-viviendas-pantallas-coronavirus-bra_2585044/","Monday, 11 May 2020",,,
"startup","startup","ENG","de ser en sí misma una startup, a un negocio rentable con","elpais","https://retina.elpais.com/retina/2020/05/08/innovacion/1588950584_364791.html","Sunday, 10 May 2020",,,
"startup","startup","ENG","en qué lugar se encuentre la startup no será importante, ya que","abc","https://www.abc.es/economia/abci-firma-espanola-barrabesbiz-impulsa-primera-aceleradora-100-por-ciento-digital-para-oriente-medio-y-africa-202005062249_noticia.html","Wednesday, 06 May 2020",,,
"startup","startup","ENG","ganador fue Xandar Kardian, una startup con un equipo global que opera","abc","https://www.abc.es/economia/abci-crean-espacios-confianza-tiempos-covid-19-202005260159_noticia.html","Tuesday, 26 May 2020",,,
"startup","startup","ENG","la creadora de Chiara, una startup española que desde hace años enseña","20minutos","https://www.20minutos.es/noticia/4261055/0/soraya-del-portillo-el-confinamiento-ha-demostrado-la-necesidad-de-mejorar-la-formacion-online/","Tuesday, 19 May 2020",,,
"startups","startup","ENG","potenciar las scaleups, startups que pasan al nivel siguiente","elpais","https://retina.elpais.com/retina/2020/05/08/innovacion/1588950584_364791.html","Sunday, 10 May 2020",,,
"startups","startup","ENG","primera convocatoria global de captación de startups y empresas, con MVPs o","abc","https://www.abc.es/economia/abci-firma-espanola-barrabesbiz-impulsa-primera-aceleradora-100-por-ciento-digital-para-oriente-medio-y-africa-202005062249_noticia.html","Wednesday, 06 May 2020",,,
"startups","startup","ENG","pública, especialmente aquella enfocada en startups y pequeñas y medianas empresas.","abc","https://www.abc.es/economia/abci-carlos-santiso-enrique-zapata-govtech-para-recuperacion-post-covid19-202005300142_noticia.html","Saturday, 30 May 2020",,,
"startups","startup","ENG","público-privadas entre gobierno y startups de tecnología altamente especializadas, puede","abc","https://www.abc.es/economia/abci-carlos-santiso-enrique-zapata-govtech-para-recuperacion-post-covid19-202005300142_noticia.html","Saturday, 30 May 2020",,,
"startups","startup","ENG","un proceso de selección, ocho startups accederán a un programa de aceleración","abc","https://www.abc.es/economia/abci-firma-espanola-barrabesbiz-impulsa-primera-aceleradora-100-por-ciento-digital-para-oriente-medio-y-africa-202005062249_noticia.html","Wednesday, 06 May 2020",,,
"startups","startup","ENG","» y atraer de forma activa startups que generen « empleo de calidad","abc","https://www.abc.es/espana/madrid/abci-coronavirus-almeida-plantea-mesas-tecnicas-para-consensuar-oposicion-salida-crisis-202005010038_noticia.html","Friday, 01 May 2020 00:38:33 +0200",,,
"startups","startup","ENG","a Marina de Empresas de startups que participaron en alguno de","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-13/lanzadera-roig-credito-pymes-coronavirus_2592835/","Wednesday, 13 May 2020",,,
"startups","startup","ENG","bienvenida al espacio La Atalaya las startups seleccionadas para participar en la nueva","eldiario","https://www.eldiario.es/eldiarioex/startups-seleccionadas-Extremadura-Open-Future_0_1030297089.html","Saturday, 23 May 2020",,,
