"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"streaming","streaming","ENG","Jenkins recordó entonces que la decisión de mandar 'Wonder Woman 1984' al 'streaming' fue “desgarradora”: “Fue la mejor opción de un montón de","20minutos","https://www.20minutos.es/cinemania/noticias/patty-jenkins-exige-compromiso-a-hollywood-con-la-exhibicion-en-cines-4802986/","Friday, 27 August 2021","portada","297","298"
"streaming","streaming","ENG","testaruda que es la vida. Y es que el teatro no soporta el 'streaming'. El hecho teatral necesita presencia, requiere ojos que miran, manos que","eldiario","https://www.eldiario.es/opinion/zona-critica/teatro-latido_129_8229731.html","Sunday, 22 August 2021","opinion","58","59"
"streaming","streaming","ENG","”, se lamenta. “Y no creo que se viera igual en 'streaming'. Rodé en IMAX y con efectos prácticos. Fue doloroso”. Pero","20minutos","https://www.20minutos.es/cinemania/noticias/patty-jenkins-exige-compromiso-a-hollywood-con-la-exhibicion-en-cines-4802986/","Friday, 27 August 2021","portada","342","343"
"streamings","streaming","ENG",", al menos en su primera jornada, con más de 180 millones de 'streamings' a nivel mundial en un solo día, según Universal.. . Queda comprobar","20minutos","https://www.20minutos.es/noticia/4805990/0/donda-de-kanye-west-bate-records-mundiales-de-escuchas-en-un-dia/","Tuesday, 31 August 2021","cultura","224","225"
"streamings","streaming","ENG","mucho pero sí sigo algunos directos"", dijo Messi sobre su experiencia con los streamings mientras asistían al encuentro de manera virtual alrededor de 300,000 personas.. . El encuentro","20minutos","https://www.20minutos.es/deportes/noticia/4790218/0/entrevista-ibai-llanos-leo-messi-en-directo/","Wednesday, 11 August 2021","deporte","85","86"
"streamings","streaming","ENG","que su estudio parte de una gran cantidad de datos.. . Material para hacer streamings. . La profesión de moda entre los más pequeños es la de “ 'streamer","20minutos","https://www.20minutos.es/tecnologia/moviles-dispositivos/estos-son-los-5-productos-mas-comprados-por-los-gamers-a-traves-del-ecommerce-4805108/","Monday, 30 August 2021","tecnologia","188","189"
"streamings","streaming","ENG","norteamericana Carrie Underwood.. . Es un artista que acumula más de 3,5 billones de streamings de todas sus canciones, entre las que encontramos sus últimos éxitos ‘A partir","eldiario","https://vertele.eldiario.es/noticias/voz-renueva-cuarteto-asesores-debutantes-regreso-david-bisbal-edicion-adultos_1_8256980.html","Monday, 30 August 2021","television","540","541"
"streamining","streamining","ENG","que fue la primera serie original emitida por Apple TV+, la división de 'streamining' del gigante del iPhone. Su adquisición, y el precio de ésta,","elmundo","https://www.elmundo.es/cultura/cine/2021/08/02/61084d09e4d4d88f368b4641.html","Monday, 02 August 2021","cultura","505","506"
"street","street","ENG","Aun así, en los Juegos cuenta con la representación de Andrea Benítez ( 'street' ), Danny León, Jaime Mateu y Julia Benedetti ( 'park'","elpais","https://elpais.com/deportes/juegos-olimpicos/2021-08-04/sky-brown-de-romperse-el-craneo-al-cielo-olimpico.html","Wednesday, 04 August 2021","deporte","843","844"
"street","street","ENG","Juegos Olímpicos de Tokio fue la del skate, en sus modalidades de park y street. En ambas categorías se han batido récords de precocidad: Momiji Nishiya (13","20minutos","https://www.20minutos.es/deportes/noticia/4799560/0/ninos-prodigio-deporte-futbolista-mas-joven-pequeno-hercules/","Monday, 23 August 2021","deporte","444","445"
"street","street","ENG","años) y Funa Nakayama (16 años) fue el podio de la categoría street, el más joven de la historia olímpica.. . Pero es en park donde","20minutos","https://www.20minutos.es/deportes/noticia/4799560/0/ninos-prodigio-deporte-futbolista-mas-joven-pequeno-hercules/","Monday, 23 August 2021","deporte","482","483"
"street","street","ENG","Olímpicos de Tokio. Tras disputarse en la jornada del miércoles la modalidad de ´street´ de skate femenino, este 5 de agosto será el turno masculino.. . ","20minutos","https://www.20minutos.es/deportes/noticia/4785120/0/agenda-juegos-olimpicos-tokio-2020-horarios-espana-tokio-jueves-5-agosto-2020/","Wednesday, 04 August 2021","deporte","50","51"
"street","street","ENG","trucos en rampas y obstáculos en un parque diseñado para la actividad) y 'street' (trucos en obstáculos urbanos como escaleras, rieles, paredes o bancas)","elpais","https://elpais.com/revista-de-verano/2021-08-08/o-marisquino-un-fin-de-semana-de-arte-y-deporte-urbano-con-atletas-olimpicos.html","Sunday, 08 August 2021","cultura","950","951"
"street","street","ENG","los primeros puestos del podio. Si ya se pudo ver en la modalidad de street cómo el podio femenino de la sumaba 42 años entre las tres medallas, la","20minutos","https://www.20minutos.es/deportes/noticia/4785177/0/adolescencia-domina-skate-olimpico-medalla-mas-joven-historia/","Wednesday, 04 August 2021","deporte","60","61"
"street","street","ENG","En la categoría femenina la campeona ha sido Teresa Fernández y en la modalidad 'street' el ganador ha sido el habitual del festival Courage Adams.. . 'Descubra","elpais","https://elpais.com/revista-de-verano/2021-08-08/o-marisquino-un-fin-de-semana-de-arte-y-deporte-urbano-con-atletas-olimpicos.html","Sunday, 08 August 2021","cultura","1082","1083"
"street","street","ENG","la edad. Si hace poco más de una semana la prueba femenina de 'street' dejó el podio más joven de la historia olímpica, con dos niñas de","elpais","https://elpais.com/deportes/juegos-olimpicos/2021-08-04/sky-brown-de-romperse-el-craneo-al-cielo-olimpico.html","Wednesday, 04 August 2021","deporte","247","248"
"street dance","street dance","ENG","mejor conecte con la audiencia y consiga transmitirle su energía y pasión por el 'street dance', así como hacer felices a todos los presentes los presentes a través de","20minutos","https://www.20minutos.es/noticia/4788174/0/sifer-proclama-dance-espana/","Sunday, 08 August 2021","espana","151","153"
"street style","street style","ENG","acolchados y bautizados como 'dad sandals', se pasean a diario en el street style y si todavía no habías incorporado ninguna muestra, ahora es el momento.. . ","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-06/sandalias-planas-stradivarius-baratas-comodas-verano_3168323/","Friday, 06 August 2021","moda","224","226"
"street style","street style","ENG","minimalistas y lisas, encontrarás una serie de diseños inspirados en las pasarelas y el street style de las distintas Semanas de la Moda de otoño e invierno. Es por eso","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-24/leggins-tallas-grandes-mango-novedades_3242554/","Tuesday, 24 August 2021","moda","215","217"
"street style","street style","ENG","Los 10 mejores looks vistos en el street style de París. Había ganas (más que nunca) de pisar las calles y","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-19/paris-street-style-looks-expertas-tendencias_3183872/","Thursday, 19 August 2021","moda","7","9"
"street style","street style","ENG","danesa Pernille Teisbaek o la bloguera de origen bosnio Tamara Kalinic, han reactivado el street style, que ya era hora, y de todos los estilismos vistos en París hemos","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-19/paris-street-style-looks-expertas-tendencias_3183872/","Thursday, 19 August 2021","moda","185","187"
"street style","street style","ENG","queda representado este 2021 de la mano de Leonie Hanne. Siempre presente en el street style temporada tras temporada, destacar que la renovación para este año vira hacía el estilo","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-19/paris-street-style-looks-expertas-tendencias_3183872/","Thursday, 19 August 2021","moda","446","448"
"street style","street style","ENG","de la temporada. La estilista Chloe Harrouche, considerada la musa más elegante del street style, nos da las pautas imprescindibles para ponerlo en práctica. Dos requisitos obligatorios,","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-11/looks-trabajo-moda-verano-expertas-tendencias_3161183/","Wednesday, 11 August 2021","moda","259","261"
"street style","street style","ENG","Top y falda midi, el look básico y de tendencia que domina el street style este verano. Rescatando piezas esenciales de su fondo de armario o bien recurriendo a","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-09/top-falda-midi-look-tendencia-moda-verano_3173612/","Monday, 09 August 2021","moda","14","16"
"street style","street style","ENG",", pueden ser tuyo este modelo de sandalias con el que pisarás fuerte en el street style y derrocharás estilo acorde a las últimas tendencias. Además, estamos seguras de que","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-10/sandalias-planas-stradivarius-tiras-dorado_3179483/","Tuesday, 10 August 2021","moda","640","642"
"street style","street style","ENG","ha optado por añadir una blazer a estilismos, que podríamos considerar más cercanos al street style, para así refinarlos y darles un toque de glamour.. . Encontramos el ejemplo","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-15/el-armario-de-tamara-falco-analisis-de-estilo-vestidos_3225136/","Sunday, 15 August 2021","moda","798","800"
"street style","street style","ENG","en los looks de las expertas de moda que has visto estos días en el street style.. . Una vez seleccionada tu talla ideal y elegido el color entre la oferta","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-26/chaqueta-bomber-basica-barata-stradivarius_3249694/","Thursday, 26 August 2021","moda","435","437"
"street style","street style","ENG","pequeños brillos o las de piel. Si quieres acertar y ser la estrella de street style, combínala con un top corto, aunque irás igual de guapa si escoges una","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-21/falda-midi-massimo-dutti-plisada-azul_3242086/","Saturday, 21 August 2021","moda","148","150"
"street style","street style","ENG","a las temperaturas más elevadas, pero también guapas, convirtiéndonos en las reinas de street style. Este vestido cuenta además con un detalle imprescindible para estar entre las mejor vestidas","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-21/vestido-rosa-zara-flores-plisado-reducir-cintura_3241790/","Saturday, 21 August 2021","moda","124","126"
"street style","street style","ENG","dicta Francia y estos son solo cinco cortes de pelo que veremos mucho en el street style. Peor si quieres enterarte antes que nadie de cómo llevar el cabello de la","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/belleza/2021-08-25/cortes-de-pelo-francesas-tendencia_3247658/","Wednesday, 25 August 2021","moda","1157","1159"
"street style","street style","ENG","que también nos fascina y no dejamos de ver en redes sociales o en el street style, es utilizar el kimono en cuestión como prenda estrella de cualquier look casual.","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-03/kimono-sostenible-parfois-asequible-look-playa_3161719/","Tuesday, 03 August 2021","moda","409","411"
"street style","street style","ENG",". . Tras arrasar sobre las pasarelas y demostrar su dominio paseándose con soltura por el street style, parece que ya nadie duda que el regreso de la bomber es un hecho","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-31/zara-nueva-coleccion-tendencias-otono_3258770/","Tuesday, 31 August 2021","moda","616","618"
"street style","street style","ENG","dictados globales que establece la industria, la nueva generación de expertas que gobiernan el street style de París (y alrededores) siguen alimentando el mito y nos dicen cuáles son","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-31/imprescindibles-verano-expertas-moda-francesas_3190707/","Tuesday, 31 August 2021","moda","137","139"
"street style","street style","ENG","los scrunchies de terciopelo hayan saltado del fondo del cajón a lo más alto del street style. Pero no todo en las tendencias será dictaminado este año por las modas del","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/belleza/2021-08-18/mono-nudo-tendencia-italia-peinado-facil_3235986/","Wednesday, 18 August 2021","moda","56","58"
"street style","street style","ENG","La tendencia ranchcore o el regreso de la moda cowboy al street style. Si pensabas que tras el confinamiento las lentejuelas serían las sustitutas de los chándales","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2021-08-23/tendencia-ranchcore-tendencia-cowboy_3218639/","Monday, 23 August 2021","moda","11","13"
